year,city,growth,workers,company,state_s,revenue,industry,yrsonlist
2015,Travelers Rest,49.0599,24,Quality Business Solutions,SC,905666862,Human Resources,1
2012,Boston,13.2999,977,Ropes & Gray,MA,903000000,Business Products & Services,5
2018,Irvine,191.5058,65,PASSCO Companies,CA,900508946,Real Estate,2
2015,Pittsford,68.5402,36000,Sutherland Global Services,NY,900023000,Business Products & Services,10
2017,Orange,60.7953,1458,M S International,CA,899619000,Consumer Products & Services,8
2012,Scottsdale,79.6086,3443,GoDaddy.com,AZ,894327000,IT Services,9
2016,Irvine,42.4371,7036,Pacific Dental Services,CA,893898000,Health,11
2009,Jersey City,38.3934,3661,ISO,NJ,893549848,Business Products & Services,1
2008,Tempe,53.0952,1500,Sundt Construction,AZ,892741000,Construction,3
2016,Melville,93.7034,9334,Prestige Employee Administrators,NY,891228173,Human Resources,8
2016,Gilbert,166.1081,525,Isagenix,AZ,889703000,Health,11
2015,Columbus,220.045,975,Elwood Staffing,IN,889549000,Human Resources,8
2010,Los Angeles,9.2809,917,"Paul, Hastings, Janofsky & Walker",CA,889000000,Business Products & Services,1
2012,Houston,99.5052,398,Frosch International Travel,TX,887824000,Travel & Hospitality,1
2018,Georgetown,92.4644,329,Georgetown Mortgage,TX,884193608,Financial Services,2
2010,San Francisco,14.2119,1005,Morrison & Foerster,CA,884000000,Business Products & Services,1
2013,McLean,114.6748,252,immixGroup,VA,883604149,IT Services,7
2010,Tempe,21.6128,1110,Sundt Construction,AZ,883439000,Construction,3
2015,Effingham,99.9849,7297,Heartland Dental,IL,880686558,Business Products & Services,6
2017,Plano,564.5667,732,WorldVentures,TX,880378456,Travel & Hospitality,5
2012,Spartanburg,12.5746,2458,Exopack,SC,880032000,Manufacturing,2
2011,Boston,17.4176,901,Bingham McCutchen,MA,873000000,Business Products & Services,3
2009,Boston,75.229,975,Shawmut Design and Construction,MA,872247000,Construction,6
2010,New York,8.6767,787,Simpson Thacher & Bartlett,NY,870500000,Business Products & Services,2
2011,New York,10.2662,742,Davis Polk,NY,870000000,Business Products & Services,3
2012,Boston,13.2334,855,Bingham McCutchen,MA,868500000,Business Products & Services,3
2014,Quincy,67.4515,1041,Granite Telecommunications,MA,865828000,Telecommunications,10
2017,Los Angeles,51.843,1487,Westlake Financial Services,CA,864351955,Financial Services,6
2007,Houston,56.0009,500,Sun Coast Resources,TX,864220225,Energy,6
2010,Greensboro,46.273,6900,The Fresh Market,NC,861931000,Food & Beverage,2
2013,Cary,41.0898,2959,LORD Corporation,NC,861511000,Manufacturing,1
2010,Boston,25.3644,922,Bingham McCutchen,MA,860000000,Business Products & Services,3
2017,Troy,91.4385,1970,United Shore,MI,857072000,Financial Services,4
2015,altamonte springs,56.2206,582,Tourico Holidays,FL,855508578,Travel & Hospitality,1
2009,South Jordan,5882.9626,450,MonaVie,UT,854936097,Food & Beverage,1
2012,McLean,144.3971,217,immixGroup,VA,854451039,IT Services,7
2009,Nashville,23.6931,2300,Emdeon,TN,853599000,Health,1
2013,Los Angeles,103.4606,697,Quinn Emanuel,CA,852500000,Business Products & Services,5
2014,McKinney,199.1656,1172,SRS Distribution,TX,850694867,Consumer Products & Services,4
2011,Portland,7.4593,4679,ESCO,OR,849481000,Manufacturing,1
2010,Madison,1360.7573,2900,Freedom Group,NC,848700000,Consumer Products & Services,1
2011,San Francisco,9.9093,1022,Orrick,CA,848500000,Business Products & Services,2
2010,Dallas,114.3521,259,Stream Energy,TX,847969926,Energy,2
2010,San Francisco,27.2523,1018,Orrick,CA,847500000,Business Products & Services,2
2008,Boston,86.4977,850,Shawmut Design and Construction,MA,847449961,Construction,6
2017,Houston,44.4539,708,Baker Botts,TX,846500000,Business Products & Services,2
2013,San Antonio,114.5387,347,Genesis-ATC,TX,846160000,Telecommunications,2
2010,New York,30.1538,684,Davis Polk,NY,846000000,Business Products & Services,3
2013,Downers Grove,317.4588,5000,Hearthside Food Solutions,IL,839614000,Food & Beverage,2
2009,St. Louis,93.8415,2466,Scottrade,MO,838141241,Financial Services,2
2012,Van Nuys,7.6596,2460,Easton-Bell Sports,CA,834900000,Consumer Products & Services,2
2011,Reston,264.4499,180,Carahsoft Technology,VA,834486477,Government Services,10
2016,ALTAMONTE SPRINGS,456.3699,205,Bioplus Specialty Pharmacy Services,FL,827372691,Health,2
2009,Dallas,1014.3345,313,Stream Energy,TX,825640559,Energy,2
2012,Ames,864.3203,234,Renewable Energy Group,IA,824031000,Energy,1
2011,Boston,12.2101,928,Ropes & Gray,MA,822500000,Business Products & Services,5
2012,chelmsford,15.0572,3131,Kronos,MA,816102000,Software,2
2018,Portland,70.5848,1478,Consumer Cellular,OR,811201124,Telecommunications,10
2010,New York,66.2104,928,Altour,NY,808560705,Travel & Hospitality,4
2015,Hickory,143.4221,250,Transportation Insight,NC,808201554,Logistics & Transportation,10
2014,HOUSTON,96.5202,120,G&A Partners,TX,805736000,Human Resources,11
2016,Columbus,119.3549,957,Elwood Staffing,IN,804291000,Human Resources,8
2014,Santa Ana,168.9645,34219,Allied Universal,CA,802076555,Security,8
2015,Phoenix,141.9763,373,Avella Specialty Pharmacy,AZ,800019993,Health,11
2008,Minneapolis,77.1277,615,Adolfson & Peterson Construction,MN,798981564,Construction,2
2014,Hastings,116.3416,140,Anytime Fitness,MN,798666000,Health,7
2015,Melville,83.2929,8621,Prestige Employee Administrators,NY,797843394,Human Resources,8
2014,Fort Lauderdale,51.8579,254,Liberty Power,FL,795319576,Energy,5
2018,Covington,59.6554,3007,Pro Mach,KY,793005000,Manufacturing,8
2016,GREENSBORO,53.4595,800,Market America,NC,791081690,Retail,4
2012,San Francisco,23.8675,7425,Kimpton Hotels & Restaurants,CA,790680648,Travel & Hospitality,5
2011,Herndon,88.7482,235,DLT Solutions,VA,790100000,Government Services,4
2010,Boston,28.1656,904,Ropes & Gray,MA,789500000,Business Products & Services,5
2009,Pittsburgh,53.3484,7110,Genco,PA,788665438,Logistics & Transportation,5
2013,Chicago,269.9902,1219,Coyote Logistics,IL,786429000,Logistics & Transportation,8
2012,Newton,89.035,349,Euro-Pro Operating,MA,786072000,Consumer Products & Services,6
2010,Rockford,33.5013,954,Road Ranger,IL,785860565,Retail,1
2011,Spartanburg,16.1244,2726,Exopack,SC,785086000,Manufacturing,2
2017,Portland,214.3205,220,Fortis Construction,OR,782803967,Construction,9
2016,Greenville,236.2552,2504,ABC Phones of North Carolina,NC,781903981,Telecommunications,7
2012,Atlanta,19.862,813,King & Spalding,GA,781500000,Business Products & Services,3
2018,White Plains,122.3763,600,PURE Group of Insurance Companies,NY,781333326,Insurance,4
2011,Mirimar,2.4101,2394,Spirit Airlines,FL,781265000,Logistics & Transportation,1
2018,Lubbock,66.0054,655,The Reagor Dykes Auto Group,TX,780907723,Retail,5
2007,Chantilly,81.2466,1500,Apptis,VA,780652786,Government Services,3
2015,East Syracuse,54.0575,4878,Aspen Dental,NY,780480840,Health,2
2012,New York,12.7168,737,"Paul, Weiss",NY,780000000,Business Products & Services,3
2015,Overland Park,84.5073,711,FishNet Security,KS,779287000,Security,5
2014,Cleveland,49.7104,2198,Squire Sanders,OH,775500000,Business Products & Services,3
2016,Charlotte,44.7639,3632,AmWINS Group,NC,774522800,Insurance,7
2013,Cleveland,42.1101,1257,Squire Sanders,OH,774500000,Business Products & Services,3
2016,St. Louis,93.8234,586,ARCO Construction Company,MO,773765432,Construction,4
2011,Van Nuys,6.6579,2710,Easton-Bell Sports,CA,772843000,Consumer Products & Services,2
2012,Flint,185.1337,525,Diplomat Specialty Pharmacy,MI,771962220,Health,6
2014,Pittsford,69.6839,30000,Sutherland Global Services,NY,771259000,Business Products & Services,10
2015,St. Louis,233.8758,480,ARCO Construction Company,MO,770463563,Construction,4
2014,Columbus,286.8257,938,Elwood Staffing,IN,762886000,Human Resources,8
2016,Mount Laurel,196.0264,3964,Freedom Mortgage,NJ,762199793,Financial Services,5
2011,Cincinnati,81.6268,1066,Total Quality Logistics,OH,762105319,Logistics & Transportation,11
2011,Arlington,57.8477,8728,Vangent,VA,761841000,Government Services,1
2018,Fort Worth,79.0133,830,First American Payment Systems,TX,761630073,Financial Services,1
2016,Orange,66.1547,1187,M S International,CA,759169000,Consumer Products & Services,8
2012,Plano,242.3994,1550,Goodman Networks,TX,754236000,Telecommunications,7
2018,Chicago,96.9216,3200,Guaranteed Rate,IL,753141733,Financial Services,9
2015,Irvine,73.6199,5961,Pacific Dental Services,CA,752335000,Health,11
2010,Santa Monica,306.9011,360,Goldline International,CA,751667430,Retail,2
2014,Mattoon,68.5082,4547,Rural King Supply,IL,751445169,Retail,1
2011,New York,15.361,709,"Paul, Weiss",NY,751000000,Business Products & Services,3
2018,Highlands Ranch,89.1763,1694,Kodiak Building Partners,CO,748744870,Construction,1
2011,chelmsford,6.9451,3107,Kronos,MA,748219000,Software,2
2018,Schaumburg,82.898,3398,Convergint Technologies,IL,746597000,Security,2
2015,San Francisco,5057.2783,579,Fitbit,CA,745433000,Health,1
2014,The Woodlands,287.4655,2958,Strike,TX,745391133,Energy,8
2011,Omaha,29.3044,812,Performance Auto Group,NE,742342264,Retail,1
2011,Scottsdale,112.0265,2900,GoDaddy.com,AZ,741234000,IT Services,9
2014,Daly City,53.5339,2600,Genesys,CA,740236000,Software,1
2018,Boca Raton,750.4743,363,Orangetheory Fitness,FL,738573261,Health,5
2011,Santa Monica,397.0763,352,Goldline International,CA,736996862,Retail,2
2013,Quincy,70.4496,1000,Granite Telecommunications,MA,736240000,Telecommunications,10
2016,Eden Prairie,46.5473,640,Milk Specialties Global,MN,736186000,Manufacturing,1
2015,Denver,113.5266,678,Accuvant,CO,733861000,Security,9
2013,Washington,39.5038,748,Arnold & Porter,DC,731000000,Business Products & Services,4
2009,Minneapolis,55.4785,560,Adolfson & Peterson Construction,MN,730790059,Construction,2
2015,Scottsdale,66.5724,1738,International Cruise and Excursions,AZ,729790362,Travel & Hospitality,2
2010,Orlando,98.6339,11856,ZeroChaos,FL,727000000,Human Resources,4
2015,Charlotte,78.5767,3380,AmWINS Group,NC,725525000,Insurance,7
2015,Gilbert,176.9927,500,Isagenix,AZ,725056000,Health,11
2012,Los Angeles,63.6878,647,Quinn Emanuel,CA,723500000,Business Products & Services,5
2008,Pittsburgh,57.2586,35,Genco,PA,722214489,Logistics & Transportation,5
2011,Newton,135.3964,304,Euro-Pro Operating,MA,719176000,Consumer Products & Services,6
2013,Santa Ana,204.038,35000,Allied Universal,CA,718107000,Security,8
2011,Atlanta,16.6531,793,King & Spalding,GA,718000000,Business Products & Services,3
2011,Chicago,2.7957,868,Winston & Strawn,IL,717000000,Business Products & Services,2
2012,Frisco,393.1917,2010,GENBAND,TX,711000000,Telecommunications,6
2013,Fort Lauderdale,160.6784,277,Liberty Power,FL,710799000,Energy,5
2015,Powell,125.4665,679,Weigel Stores,TN,709347360,Consumer Products & Services,2
2012,Knoxville,241.8472,450,Cellular Sales of Knoxville,TN,708618244,Retail,9
2013,Coeur D' Alene,52.876,280,Sunshine Minting,ID,706105565,Manufacturing,6
2012,Glen Allen,75.3283,991,Apex Systems,VA,705228327,IT Services,6
2010,Chicago,15.1961,843,Winston & Strawn,IL,705000000,Business Products & Services,2
2010,San Antonio,119.6639,1306,WellMed Medical Management,TX,702905883,Health,3
2011,Coeur D' Alene,303.5929,220,Sunshine Minting,ID,698636490,Manufacturing,6
2012,Louisville,38.4864,12551,Signature HealthCARE,KY,694970097,Health,5
2016,Scottsdale,757.6213,934,Vixxo,AZ,693622000,Business Products & Services,8
2018,Taylor,72.887,380,Atlas Oil Company,MI,691333163,Energy,5
2015,Houston,63.0297,1531,Crane Worldwide Logistics,TX,689444621,Logistics & Transportation,3
2014,Hickory,148.6809,186,Transportation Insight,NC,689065000,Logistics & Transportation,10
2013,Cincinnati,52.0847,10000,Belcan,OH,688688000,Engineering,2
2014,Fort Worth,216.1154,430,Think Finance,TX,687690000,Financial Services,5
2011,San Francisco,12.256,6825,Kimpton Hotels & Restaurants,CA,686876818,Travel & Hospitality,5
2012,New York,8.2019,703,Proskauer Rose,NY,686000000,Business Products & Services,3
2017,Portland,93.7346,1273,Consumer Cellular,OR,685344365,Telecommunications,9
2009,Portland,342.9211,2300,Integra Telecom,OR,684167000,Telecommunications,4
2017,Irvine,217.0776,60,Passco Companies,CA,683824961,Real Estate,1
2016,Addison,467.9752,3000,Daseke,TX,678844848,Logistics & Transportation,2
2011,Boston,11.0475,741,Goodwin Procter,MA,678500000,Business Products & Services,2
2018,Layton,74.9799,784,Young Automotive Group,UT,677538918,Retail,1
2010,Atlanta,16.309,796,King & Spalding,GA,677500000,Business Products & Services,3
2007,Irvine,3807.309,70,Vizio,CA,676595877,Consumer Products & Services,5
2014,Scottsdale,56.0931,1644,International Cruise and Excursions,AZ,675126000,Travel & Hospitality,2
2014,Effingham,92.4066,5529,Heartland Dental,IL,672257631,Business Products & Services,6
2018,Memphis,108.589,2700,Monogram Foods,TN,670665838,Food & Beverage,10
2010,New York,16.1739,686,Debevoise & Plimpton,NY,668000000,Business Products & Services,1
2015,Dallas,215.5933,3327,Pinnacle Group,TX,667254310,Human Resources,10
2015,The Woodlands,107.1116,3140,Strike,TX,666961862,Energy,8
2010,New York,12.037,653,"Paul, Weiss",NY,665500000,Business Products & Services,3
2014,East Syracuse,61.5059,5017,Aspen Dental,NY,664427805,Health,2
2009,Orlando,281.0543,7995,ZeroChaos,FL,664010635,Human Resources,4
2012,Dallas,236.7274,412,Ambit Energy,TX,663877264,Energy,6
2015,Orange,68.443,1032,M S International,CA,663549000,Consumer Products & Services,8
2016,Dallas,5907.0651,37,JM Bullion,TX,661260608,Financial Services,1
2010,Boston,30.0395,835,Goodwin Procter,MA,658000000,Business Products & Services,2
2016,Beverly,56.0039,4030,American Renal Associates,MA,657505000,Health,1
2011,Valencia,40.0051,1003,Wesco Aircraft Holdings,CA,656036000,Logistics & Transportation,1
2009,Birmingham,87.8475,10,Interconn Resources,AL,655567432,Energy,1
2012,Fort Lauderdale,116.4957,280,Liberty Power,FL,655072629,Energy,5
2013,Plano,123.3391,1693,Goodman Networks,TX,650913000,Telecommunications,7
2011,Louisville,45.0493,11992,Signature HealthCARE,KY,647552587,Health,5
2012,Kent,8.4319,7000,The Davey Tree Expert Company,OH,646034000,Environmental Services,2
2011,New York,2.707,663,Proskauer Rose,NY,645000000,Business Products & Services,3
2012,Atlanta,16.6516,806,Alston & Bird,GA,644500000,Business Products & Services,3
2017,Lubbock,87.7753,552,The Reagor Dykes Auto Group,TX,644486092,Retail,4
2010,New York,24.9757,650,Proskauer Rose,NY,643000000,Business Products & Services,3
2010,Houston,6.639,905,Fulbright & Jaworski,TX,642500000,Business Products & Services,1
2017,White Plains,154.8326,477,PURE Group of Insurance Companies,NY,640378156,Insurance,3
2012,Washington,24.6589,676,Arnold & Porter,DC,639500000,Business Products & Services,4
2017,Quincy,40.1359,3801,J. Jill,MA,639056000,Retail,1
2010,Portland,161.4889,2200,Integra Telecom,OR,638820000,Telecommunications,4
2015,Harrisburg,63.6412,4500,Ollie?s Bargain Outlet Holdings,PA,637975000,Retail,1
2012,Oklahoma City,35.6343,95,Accord Human Resources,OK,637564032,Human Resources,1
2009,San Francisco,82.1143,6298,Kimpton Hotels & Restaurants,CA,637427330,Travel & Hospitality,5
2008,St. Louis,90.8253,2800,HOK,MO,635725762,Construction,3
2012,Norwich,2661.7759,1133,Chobani,NY,633892039,Food & Beverage,1
2011,Plymouth,53.4324,350,Masters Gallery Foods,WI,631345000,Food & Beverage,1
2014,Oklahoma City,64.0533,718,Chaparral Energy,OK,628808000,Energy,5
2017,Covington,61.4477,2464,Pro Mach,KY,628742000,Manufacturing,7
2011,Columbus,1356.3973,7350,Mission Essential Personnel,OH,628617890,Government Services,3
2014,Irvine,78.5448,5010,Pacific Dental Services,CA,627767000,Health,11
2015,Scottsdale,79.2195,659,Vixxo,AZ,627002869,Business Products & Services,8
2012,Cincinnati,21.2679,9800,Belcan,OH,623487000,Engineering,2
2014,Charlotte,90.1426,2995,AmWINS Group,NC,622696000,Insurance,7
2009,Neenah,69.23,1100,Miron Construction,WI,621087192,Construction,3
2015,Los Angeles,59.7233,1222,Westlake Financial Services,CA,618594000,Financial Services,6
2018,Portland,118.0505,240,Fortis Construction,OR,615207535,Construction,10
2010,Richmond,12.5343,863,Hunton & Williams,VA,615000000,Business Products & Services,1
2016,Portland,133.7187,1276,Consumer Cellular,OR,614984000,Telecommunications,9
2018,Perrysburg,203.1551,1694,Material Handling Services,OH,614071000,Business Products & Services,5
2013,Lafayette,67.1739,1945,Schumacher Group,LA,612954845,Health,3
2010,Herndon,80.102,220,DLT Solutions,VA,612628209,Government Services,4
2011,Windsor,27.141,650,OAKLEAF,CT,612588000,Business Products & Services,4
2012,"Washington, D.C.",15.0659,707,Covington & Burling,DC,611000000,Business Products & Services,3
2010,Scottsdale,153.341,2450,GoDaddy.com,AZ,610301000,IT Services,9
2012,Quincy,69.6025,909,Granite Telecommunications,MA,609826000,Telecommunications,10
2014,Romulus,56.0526,99,RKA Petroleum Companies,MI,608613000,Energy,5
2013,Seattle,40.4157,823,Perkins Coie,WA,608000000,Business Products & Services,4
2009,Romulus,258.4661,52,RKA Petroleum Companies,MI,605380333,Energy,5
2018,Kenilworth,189.0891,1500,Diversified,NJ,604777699,Business Products & Services,3
2018,Fort Mill,210.2677,4291,Movement Mortgage,SC,603706174,Real Estate,6
2016,Chatsworth,582.9763,3500,NEO Tech,CA,603471000,Manufacturing,1
2010,Valley View,242.0149,800,Safeguard Properties,OH,602258532,Real Estate,2
2013,Boston,139.8152,1347,Wayfair.com,MA,601995444,Retail,2
2010,New York,11.183,534,"Milbank, Tweed, Hadley & McCloy",NY,601500000,Business Products & Services,1
2016,New York,344.3958,730,MediaMath,NY,601000000,Advertising & Marketing,4
2013,Pittsford,47.9904,32000,Sutherland Global Services,NY,597631000,Business Products & Services,10
2014,Overland Park,88.3112,700,FishNet Security,KS,595664000,Security,5
2009,Windsor,156.487,750,OAKLEAF,CT,594619000,Business Products & Services,4
2018,West Chester,76.0858,1902,Lithko Contracting,OH,593783904,Construction,2
2011,Plano,482.5949,1700,Goodman Networks,TX,593705000,Telecommunications,7
2011,Kent,16.9112,7000,The Davey Tree Expert Company,OH,591732000,Environmental Services,2
2017,Atlanta,129.7201,4399,DTI,GA,591504000,Business Products & Services,10
2016,Atlanta,250.5956,1138,Birch Communications,GA,591222327,Telecommunications,6
2009,St. Louis,92.8543,2766,HOK,MO,590520000,Construction,3
